,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,NridgHt,VinylSd,VinylSd.1,Stone.2,Unknown,Gd,TA,CBlock.2,PConc,Gd.2,TA.2,GLQ,TA.4,Y,Gd.6,TA.5,Attchd,Detchd,Unf.2,Y.1,New,Partial,SalePrice
305,5,0.16847478956569395,-0.40071834107670407,-0.6008912727416957,-1.0192345625934354,-0.199604722726008,-0.5991985132800214,1.115658477674443,2,8,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.44757674458437413,0.38849723959305926,136000,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,136000
306,6,0.0012814637237641426,1.065234928183826,-0.6008912727416957,0.1119739625454859,0.1689509714025972,-0.16266079202285477,-0.9071645520689939,1,5,0,-0.3344154290309465,0.511830869888621,0.05734847955474331,0.9470807331938141,0.46639570673942704,156000,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,156000
307,5,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,-1.0192345625934354,0.6055477167549449,0.3544685085433273,-0.5004873372119583,1,6,0,-0.29529446797658787,0.511830869888621,0.2569212192248181,-0.7686489696843887,0.38849723959305926,128000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,128000
308,5,0.06815879406053607,-0.5425847864890134,1.1915142865764299,0.2691578350590946,0.21714671601941482,-0.08206921271383938,-0.8437862848185468,1,6,0,-0.2561735069222292,-0.9072202168775808,-0.5036127346530345,-0.7686489696843887,-0.7799797676024581,143000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,143000
309,4,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,0.8515111987980382,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,5,0,0.9174553247085303,0.511830869888621,0.7909131442879911,1.3383875075344571,-0.7799797676024581,76500,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,76500
310,4,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,-0.05294026435403794,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,5,0,0.44800379205622654,0.511830869888621,1.24399720191735,0.194567705615655,-0.7799797676024581,120500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,120500
311,4,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,-0.5270686666901689,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,5,0,0.6436085973280198,0.511830869888621,0.18140720961992493,-0.7686489696843887,-0.7799797676024581,124500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,124500
312,4,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,0.331000670146416,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,4,0,0.44800379205622654,0.511830869888621,0.7909131442879911,1.3985885497407098,-0.7799797676024581,97000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,97000
313,4,0.06815879406053607,1.1125237433212625,-0.6008912727416957,-0.4008062117202211,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,5,0,0.33064090889315056,0.511830869888621,0.7909131442879911,1.2380524371907025,-0.7799797676024581,130000,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,130000
314,5,0.03472012889215011,-0.5898736016264499,2.5408533031417604,0.9520058058149354,-0.5709954606556025,-1.039094217008397,-0.011946527156428494,1,7,0,-0.29529446797658787,0.511830869888621,0.05734847955474331,-0.7686489696843887,0.15480183815395576,125000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,125000
315,5,0.06815879406053607,-0.5425847864890134,0.8290052970514157,-1.0192345625934354,-0.953726373789154,-1.4924218506216085,-0.17831447868885217,2,6,0,0.5262457141649438,-0.9072202168775808,-0.8056687730726071,-0.7686489696843887,-0.7799797676024581,112000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,112000
316,5,0.10159745922892204,-0.49529597135157694,2.0977867603889653,-0.42399727487796657,-0.953726373789154,-1.4924218506216085,-0.17831447868885217,2,6,0,-0.21705254586787054,-0.9072202168775808,-0.8919704983353421,1.0875498316750705,-0.7799797676024581,119500,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,119500
317,6,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,1.449325271308812,-0.02383200706467319,-0.391003600065065,-1.086736309278594,2,5,0,-0.060568701650435944,0.511830869888621,0.05734847955474331,-0.7686489696843887,0.7779895753248983,143750,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,143750
318,6,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,-0.2307384152300871,-0.46042875241702086,-0.9081329006312471,0.4713127606282307,2,7,1,-0.060568701650435944,0.511830869888621,0.05734847955474331,0.3149697900281605,-0.7799797676024581,146000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,146000
319,6,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,0.4392256315492285,-0.31584151856656806,-0.7368757945995894,0.22836273616818345,2,7,1,-0.060568701650435944,0.511830869888621,0.05734847955474331,0.10426614230627591,-0.7799797676024581,148500,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,148500
320,7,0.20191345473407993,-0.3534295259392676,-0.6008912727416957,0.10166682336426566,0.25683732923326463,-0.0652793003577945,-0.8305824791413703,2,4,1,-0.0996896627047946,0.511830869888621,0.05734847955474331,-0.7686489696843887,-0.0788935632851477,123000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,123000
321,6,0.16847478956569395,-0.40071834107670407,-0.6008912727416957,-0.357000870200035,-0.31584151856656806,-0.7368757945995894,-0.12549925598014622,2,6,1,-0.13881062375915323,0.511830869888621,0.05734847955474331,1.8400628592532298,-0.7799797676024581,147000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,147000
322,6,0.26879078507085186,-0.2588518956643947,-0.6008912727416957,-0.016865277219767102,-0.31584151856656806,-0.7368757945995894,0.22836273616818345,2,6,1,-0.021447740596077288,0.511830869888621,0.05734847955474331,-0.7686489696843887,-0.052927407569691755,137900,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,137900
323,6,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,-0.19466342809581624,-0.46042875241702086,-0.9081329006312471,0.4713127606282307,2,7,1,0.017673220458281364,0.511830869888621,0.05734847955474331,0.3149697900281605,-0.7799797676024581,147000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,147000
324,6,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,-0.2178544912535618,-0.31584151856656806,-0.7368757945995894,0.18875131913665402,2,7,1,0.017673220458281364,0.511830869888621,0.05734847955474331,-0.48771077272187596,-0.7799797676024581,148500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,148500
325,6,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,-0.3003116047033237,-0.31584151856656806,-0.7368757945995894,0.22836273616818345,2,6,1,0.017673220458281364,0.511830869888621,0.05734847955474331,0.7062765643688033,-0.7799797676024581,138000,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,138000
326,7,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,0.3619220876900767,-0.3697073507853642,-0.8006774615525599,-1.4089091678017003,1,5,0,-0.060568701650435944,-0.9072202168775808,-0.45506801419274595,0.7363770854719296,-0.26065665329333926,128500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,128500
327,5,-0.06559586661300779,-0.7317400470387593,0.0032903764666612073,0.09393646897835048,-0.21094489792996507,-0.6126304431648573,-1.2610265442173236,1,5,0,-0.4126573511396638,-0.9072202168775808,-0.7625179104412395,-0.7686489696843887,-0.7799797676024581,100000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,100000
328,10,1.2385120749540448,1.1598125584586991,1.715138382557006,2.000757217504095,2.0797704932693657,2.1610630780537554,0.920242153652231,2,7,1,1.191302052089041,1.9308819566548228,1.9236232883613884,1.3985885497407098,0.46639570673942704,337500,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,337500
329,9,1.3053894052908166,1.2071013735961356,0.949841626893087,1.3926360058121008,0.39008438787976035,0.18656938498287856,2.150836842765079,2,10,1,1.191302052089041,1.9308819566548228,2.1933161798074354,-0.7686489696843887,1.8685681153740479,335000,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,335000
330,8,1.1716347446172728,1.065234928183826,2.0373685954681298,1.78430729469847,2.116626062682226,2.1442731656977108,0.9070383479750546,2,7,1,1.0348182078716064,1.9308819566548228,2.3011933363858543,-0.7686489696843887,-0.10485971900060365,274900,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,274900
331,9,1.2385120749540448,1.1125237433212625,0.6276114139819634,1.6528912701379117,1.5241019082754685,1.5331203559376771,0.4264198213258307,2,6,1,1.1130601299803236,1.9308819566548228,1.4597515150741875,1.0775163246406951,0.5702603296012508,300000,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,300000
332,9,1.3053894052908166,1.2071013735961356,2.2689715609979997,1.923453673644943,2.289563734542572,2.4632815004625632,1.1579106558414076,2,7,1,1.191302052089041,1.9308819566548228,2.268830189412329,1.2380524371907025,-0.10485971900060365,324000,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,324000
333,9,1.1716347446172728,1.065234928183826,1.5741626644083893,1.9956036479134849,1.4050300686339192,1.301419565424258,2.256467288182491,2,10,1,1.0348182078716064,1.9308819566548228,1.6647181125731834,1.0775163246406951,-0.7799797676024581,350000,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,350000
334,7,1.3388280704592026,1.254390188733572,2.0977867603889653,-1.0192345625934354,1.5184318206734901,1.435738864272617,0.3498377483982071,2,7,0,1.2304230131433995,0.511830869888621,1.157695476654615,-0.7686489696843887,2.180161983959519,233170,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,233170
335,8,1.1381960794488868,1.0179461130463896,1.2720718398042108,-1.0192345625934354,0.3277134242579964,0.10261982320265421,2.721241248019103,3,10,1,0.9956972468172477,1.9308819566548228,1.621567249941816,0.3751708322344132,0.25866646101577956,290000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,290000
336,8,1.2385120749540448,1.1125237433212625,3.255801588038316,-1.0192345625934354,1.79059602556846,1.7849690412783503,0.6244769064834779,2,6,1,1.1130601299803236,1.9308819566548228,2.3821012038196683,1.5390576482219662,0.7779895753248983,255900,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,255900
337,6,1.2050734097856588,1.065234928183826,1.815835324091732,1.1349575262815947,1.1101855133310352,0.9521893884185247,-0.030431855104475568,2,6,1,1.073939168925965,0.511830869888621,0.2946782240272647,1.1577843809156987,0.15480183815395576,213000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,213000
338,6,1.2050734097856588,1.065234928183826,0.7585174379771074,1.2998717531811186,0.962763235679593,0.7775742999156581,-0.16775143414711097,2,5,1,1.073939168925965,0.511830869888621,1.0498183200761961,0.9370472261594387,0.855888042471266,196000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,196000
339,6,1.2050734097856588,1.065234928183826,0.7585174379771074,1.2509128420703224,0.962763235679593,0.7775742999156581,-0.16775143414711097,2,5,1,1.073939168925965,0.511830869888621,1.0498183200761961,0.9370472261594387,0.855888042471266,184500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,184500
340,7,1.2719507401224308,1.2071013735961356,1.1713748982694847,1.2380289180937971,1.087505162923121,0.9521893884185247,-0.030431855104475568,2,6,1,1.191302052089041,0.511830869888621,0.2946782240272647,1.1577843809156987,-0.10485971900060365,212500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,212500
341,7,1.2719507401224308,1.2071013735961356,1.0706779567347584,1.3101788923623388,0.9854435860875072,0.8044381596853298,-0.1466253450636286,2,6,1,1.191302052089041,0.511830869888621,1.060606035734038,0.9571142402281896,0.8299218867558102,230000,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,230000
342,8,1.2385120749540448,1.1125237433212625,1.1713748982694847,1.2045307157548313,1.0137940240974,0.8380179843974196,-0.12021773370927563,2,6,1,1.1130601299803236,0.511830869888621,0.6506728407360467,1.1577843809156987,0.20673414958486766,254000,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,254000
343,7,1.1381960794488868,0.9706572979089532,1.0404688742743406,-1.0192345625934354,1.2434325719775308,1.1100145645653465,0.09368391826098335,2,6,1,0.9956972468172477,0.511830869888621,0.262315077053739,0.7163100714031787,0.15480183815395576,173000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,173000
344,7,1.1381960794488868,1.0179461130463896,0.46649630752640153,0.4418024163445336,-0.5738305044565917,-1.042452199479606,0.6772921291921838,2,6,0,0.9956972468172477,0.511830869888621,0.24073964573805526,-0.7686489696843887,-0.0788935632851477,173000,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,173000
345,7,1.2050734097856588,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.6758920812922055,-1.1633395684431291,0.22836273616818345,2,8,1,1.073939168925965,0.511830869888621,-0.21234441189130368,0.23470173375315684,-0.7799797676024581,184000,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,184000
346,6,1.2050734097856588,1.1125237433212625,-0.6008912727416957,-1.0192345625934354,-0.6276963366753878,-1.1062538664325765,0.3181486147729835,2,7,1,1.073939168925965,0.511830869888621,-0.2015566962334618,-0.4074427164468723,-0.26065665329333926,167800,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,167800
347,6,1.2050734097856588,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.6362014680783556,-1.1163278138462034,0.30230404796037175,2,8,1,1.073939168925965,0.511830869888621,-0.21234441189130368,-0.4074427164468723,-0.15679203043151552,174000,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,174000
348,6,1.2050734097856588,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.8006340085357334,-1.311090797176324,0.5030018942534543,2,6,1,1.073939168925965,0.511830869888621,-0.1584058336020943,0.23470173375315684,0.20673414958486766,174000,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,174000
349,7,1.2719507401224308,1.1598125584586991,0.7081689672097443,-1.0192345625934354,1.1527111703458741,1.6137119352466927,0.48979808857627777,2,7,1,1.1521810910346824,1.9308819566548228,1.24399720191735,0.6661425362313014,-0.26065665329333926,174000,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,174000
350,7,1.2719507401224308,1.1598125584586991,0.7081689672097443,1.526628815167964,1.1895667397587346,1.6607236898436182,0.526768744472372,2,7,1,1.1521810910346824,1.9308819566548228,1.24399720191735,0.6661425362313014,-0.26065665329333926,175900,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,175900
351,7,1.2050734097856588,1.1125237433212625,-0.43977616628613386,-0.9780060058685545,1.1527111703458741,1.6137119352466927,0.48979808857627777,2,7,1,1.073939168925965,0.511830869888621,0.003409901265533912,0.6661425362313014,-0.26065665329333926,192500,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,192500
352,7,1.2050734097856588,1.1125237433212625,-0.43977616628613386,-0.9780060058685545,1.076164987719164,1.442454829215035,0.35511927066907767,2,7,1,1.073939168925965,0.511830869888621,0.14904406264639927,0.7965781276781824,-0.7799797676024581,181000,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,181000
353,7,1.2050734097856588,1.1125237433212625,-0.43977616628613386,-0.9780060058685545,0.7189494687945157,0.48878780739168626,-0.3948568917945464,2,5,1,1.073939168925965,0.511830869888621,-0.1745874070888571,0.23470173375315684,-0.36452127615516305,180000,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,180000
354,7,1.2050734097856588,1.1125237433212625,-0.49012463705349696,-0.9780060058685545,0.5063211837203204,0.23693912205101317,-0.5929139769521936,2,5,1,1.073939168925965,0.511830869888621,-0.1745874070888571,0.23470173375315684,-0.36452127615516305,160200,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,160200
355,7,1.1716347446172728,1.065234928183826,-0.6008912727416957,0.07589897541121506,-0.7099126069040768,-1.2036353580976369,0.16498446891773635,2,6,1,1.0348182078716064,0.511830869888621,0.014197616923375792,0.23470173375315684,0.5442941738857949,188500,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,188500
356,6,1.104757414280501,0.9233684827715167,-0.6008912727416957,-1.0192345625934354,0.12359027058676889,-0.21638851156219835,2.3700200170062087,2,8,1,0.956576285762889,0.511830869888621,-0.21234441189130368,0.43537187444066594,0.41446339530851517,200000,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,200000
357,7,1.1716347446172728,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-1.6511471488325147,-1.1096118489037856,0.011820323062489172,2,6,1,1.0348182078716064,0.511830869888621,-0.1584058336020943,0.23470173375315684,-0.7799797676024581,170000,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,170000
358,7,1.1716347446172728,1.065234928183826,1.4130475579528274,-1.0192345625934354,-0.27898594915370756,-0.6932220224738727,0.687855173733925,2,7,1,1.0348182078716064,0.511830869888621,0.03577304823905955,0.43537187444066594,0.46639570673942704,189500,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,189500
359,8,1.104757414280501,0.9233684827715167,-0.6008912727416957,-0.10962952985074927,-1.583106097608772,-0.9920824624114715,0.1306545741570775,2,7,1,0.956576285762889,0.511830869888621,0.526614110670865,0.43537187444066594,-0.7799797676024581,184100,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,184100
360,7,1.1716347446172728,1.0179461130463896,-0.6008912727416957,-1.0192345625934354,-0.34135691277547153,-0.7670976368404702,0.5927877728582543,2,7,1,1.0348182078716064,0.511830869888621,0.02498533258121767,2.241403140628248,0.46639570673942704,195500,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,195500
361,7,1.1381960794488868,0.9706572979089532,-0.6008912727416957,0.6608291239454637,-0.5227997160387848,-0.9014169356888291,0.31550785363754824,2,8,1,0.9956972468172477,0.511830869888621,-0.1584058336020943,-0.7686489696843887,1.1674819110567374,192000,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,192000
362,7,1.1381960794488868,0.9706572979089532,-0.6008912727416957,0.2536971262872642,-0.7609433953218836,-1.2640790425793984,-0.07268403327144031,2,7,1,0.9956972468172477,0.511830869888621,-0.19616283840454085,0.23470173375315684,0.6741249524630746,178000,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,178000
363,7,1.2719507401224308,1.2071013735961356,1.0706779567347584,1.3101788923623388,0.9854435860875072,0.8044381596853298,-0.1466253450636286,2,6,1,1.191302052089041,0.511830869888621,1.060606035734038,0.9571142402281896,0.8299218867558102,207500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,207500
364,7,1.037880083943729,0.8287908524966439,-0.6008912727416957,-0.24619912400191743,-0.040842269870608815,-0.31712798569846756,2.3409716445164204,2,8,1,0.8783343636541717,0.511830869888621,0.6722482720517304,1.4788566060157133,0.6221926410321627,236000,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,236000
365,8,1.104757414280501,0.9233684827715167,0.42517834678934574,0.6582523391501587,-0.273315861551729,-0.659642197761783,1.675499838386726,2,8,1,0.956576285762889,1.9308819566548228,1.157695476654615,-0.7686489696843887,0.46639570673942704,257500,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,257500
366,6,1.037880083943729,0.8287908524966439,-0.1981035066027911,0.7716308701435812,0.07255948216896202,-0.17609272190769065,1.8075378951584906,2,7,1,0.8783343636541717,0.511830869888621,-0.21234441189130368,-0.5278448008593778,0.46639570673942704,244000,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,244000
367,7,1.1716347446172728,1.0179461130463896,-0.6008912727416957,-0.398229426924916,-1.6511471488325147,-1.1096118489037856,0.011820323062489172,2,7,0,1.0348182078716064,0.511830869888621,-0.1584058336020943,-0.7686489696843887,-0.7799797676024581,167000,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,167000
368,6,1.037880083943729,0.8287908524966439,-0.43977616628613386,-1.0192345625934354,0.04420904415906931,-0.22646245897582526,1.1367845667579253,2,7,1,0.8783343636541717,0.511830869888621,0.18140720961992493,0.23470173375315684,0.855888042471266,179000,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,179000
369,6,1.037880083943729,0.8287908524966439,-0.6008912727416957,0.7407094525999206,-0.4887791904269136,-0.8577631635631124,0.38152688202343066,2,7,1,0.8783343636541717,0.511830869888621,-0.19076898057561992,-0.7686489696843887,1.0895834439103695,190000,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,190000
370,7,1.004441418775343,0.8287908524966439,-0.6008912727416957,-1.0192345625934354,-1.6511471488325147,-1.0088723747675163,0.15970294664686577,2,7,1,0.839213402599813,0.511830869888621,-0.1584058336020943,-0.7686489696843887,-0.7799797676024581,156000,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,156000
371,7,1.004441418775343,0.7815020373592074,1.5137444994875535,1.3333699555200844,0.5970425853519771,0.4988617548053132,2.488854268100797,2,8,1,0.839213402599813,1.9308819566548228,1.2332094862595082,2.221336126559497,-0.7799797676024581,245000,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,245000
372,7,1.004441418775343,0.7815020373592074,2.3998775849931437,0.9700432993820709,0.07255948216896202,-0.17609272190769065,1.8233824619711023,2,8,1,0.839213402599813,0.511830869888621,-0.21234441189130368,-0.7686489696843887,-0.7799797676024581,214000,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,214000
373,7,1.004441418775343,0.7815020373592074,-0.6008912727416957,-1.0192345625934354,-1.6511471488325147,-1.0088723747675163,0.15970294664686577,2,7,1,0.839213402599813,0.511830869888621,-0.10446725531288488,-0.7686489696843887,-0.7799797676024581,168000,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,168000
